f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,n_select,tau,clf,energy_syn,mmd_syn,disp_ratio,accept,secs,guard,guard_mode,guard_fired,guard_amt,rho_before,rho_after
0.9310344827586207,0.9455157322858251,0.9466666666666667,0.9957777777777778,0.021777901234567902,0.04659259259259259,NATOPS,0,20,18.8,8,142,guide=sig | walk=aligned | guard-trim,0.715,24,51,1.7999999999999998,64,2.0,rf,2.4986888577070268,0.26485914871769134,0.6431753028702375,0.5546875,4.1,1.0,trim,0.0,0.0,0.64,0.64
0.8727272727272727,0.8914407813571615,0.8966666666666667,0.9905555555555556,0.02892160493827161,0.06581481481481483,NATOPS,1,5,5.0,30,120,none,0.715,24,51,2.1999999999999997,64,2.0,rf,,,,,,,,,,,
0.8771929824561403,0.9067647005823629,0.91,0.9886666666666667,0.03135753086419753,0.03177777777777777,NATOPS,1,5,5.0,30,120,SMOTE-raw,0.715,24,51,2.1999999999999997,64,2.0,rf,0.5949950493120859,0.09032701805860222,0.6596110019213178,,,,,,,,
0.9666666666666667,0.9799092928543041,0.98,0.9976666666666667,0.013514691358024692,0.0374814814814815,NATOPS,1,5,5.0,30,120,guide=gpf | walk=aligned,0.715,24,51,2.1999999999999997,64,2.0,rf,0.4587989363040963,0.06777962030253926,0.7805806964914141,0.75,1.3,0.0,,,,,
0.9666666666666667,0.9799092928543041,0.98,0.9976666666666667,0.013514691358024692,0.0374814814814815,NATOPS,1,5,5.0,30,120,guide=gpf | walk=aligned | guard-shrink,0.715,24,51,2.1999999999999997,64,2.0,rf,0.4587989363040963,0.06777962030253926,0.7805806964914141,0.75,2.6,1.0,shrink,0.0,1.0,0.78,0.78
0.9666666666666667,0.9799092928543041,0.98,0.9976666666666667,0.013514691358024692,0.0374814814814815,NATOPS,1,5,5.0,30,120,guide=gpf | walk=aligned | guard-trim,0.715,24,51,2.1999999999999997,64,2.0,rf,0.4587989363040963,0.06777962030253926,0.7805806964914141,0.75,4.0,1.0,trim,0.0,0.0,0.78,0.78
0.9666666666666667,0.9799092928543041,0.98,0.9961111111111111,0.01637561728395062,0.04194444444444448,NATOPS,1,5,5.0,30,120,guide=sig | walk=aligned,0.715,24,51,2.1999999999999997,64,2.0,rf,0.7671572685238681,0.06794487043683484,1.3447663347674648,0.75,0.7,0.0,,,,,
0.9666666666666667,0.9799092928543041,0.98,0.9961111111111111,0.01637561728395062,0.04194444444444448,NATOPS,1,5,5.0,30,120,guide=sig | walk=aligned | guard-shrink,0.715,24,51,2.1999999999999997,64,2.0,rf,0.7671572685238681,0.06794487043683484,1.3447663347674648,0.75,2.0,1.0,shrink,0.0,1.0,1.34,1.34
0.9666666666666667,0.9799092928543041,0.98,0.9961111111111111,0.01637561728395062,0.04194444444444448,NATOPS,1,5,5.0,30,120,guide=sig | walk=aligned | guard-trim,0.715,24,51,2.1999999999999997,64,2.0,rf,0.7671572685238681,0.06794487043683484,1.3447663347674648,0.75,3.2,1.0,trim,0.0,0.0,1.34,1.34
0.8,0.816496580927726,0.8333333333333333,0.9837777777777778,0.04413524691358024,0.06642592592592593,NATOPS,1,10,10.0,15,135,none,0.715,24,51,2.0,64,2.0,rf,,,,,,,,,,,
0.8301886792452831,0.8534895690308373,0.8633333333333333,0.979,0.04611722222222222,0.0387962962962963,NATOPS,1,10,10.0,15,135,SMOTE-raw,0.715,24,51,2.0,64,2.0,rf,0.9226132976617887,0.1120375300322839,0.6319210057479303,,,,,,,,
0.9666666666666667,0.9799092928543041,0.98,0.9973333333333333,0.015061358024691357,0.040999999999999995,NATOPS,1,10,10.0,15,135,guide=gpf | walk=aligned,0.715,24,51,2.0,64,2.0,rf,0.4842005983507045,0.06669898558977816,0.8737679544033581,0.84375,1.5,0.0,,,,,
0.9666666666666667,0.9799092928543041,0.98,0.9973333333333333,0.015061358024691357,0.040999999999999995,NATOPS,1,10,10.0,15,135,guide=gpf | walk=aligned | guard-shrink,0.715,24,51,2.0,64,2.0,rf,0.4842005983507045,0.06669898558977816,0.8737679544033581,0.84375,2.9,1.0,shrink,0.0,1.0,0.87,0.87
0.9666666666666667,0.9799092928543041,0.98,0.9973333333333333,0.015061358024691357,0.040999999999999995,NATOPS,1,10,10.0,15,135,guide=gpf | walk=aligned | guard-trim,0.715,24,51,2.0,64,2.0,rf,0.4842005983507045,0.06669898558977816,0.8737679544033581,0.84375,4.2,1.0,trim,0.0,0.0,0.87,0.87
0.9666666666666667,0.9799092928543041,0.98,0.9984444444444444,0.013598641975308641,0.046111111111111096,NATOPS,1,10,10.0,15,135,guide=sig | walk=aligned,0.715,24,51,2.0,64,2.0,rf,0.6463354906793279,0.10080426570292722,0.8186692352539103,0.84375,0.9,0.0,,,,,
0.9666666666666667,0.9799092928543041,0.98,0.9984444444444444,0.013598641975308641,0.046111111111111096,NATOPS,1,10,10.0,15,135,guide=sig | walk=aligned | guard-shrink,0.715,24,51,2.0,64,2.0,rf,0.6463354906793279,0.10080426570292722,0.8186692352539103,0.84375,2.3,1.0,shrink,0.0,1.0,0.82,0.82
0.9666666666666667,0.9799092928543041,0.98,0.9984444444444444,0.013598641975308641,0.046111111111111096,NATOPS,1,10,10.0,15,135,guide=sig | walk=aligned | guard-trim,0.715,24,51,2.0,64,2.0,rf,0.6463354906793279,0.10080426570292722,0.8186692352539103,0.84375,3.8,1.0,trim,0.0,0.0,0.82,0.82
0.3684210526315789,0.48143304599682163,0.6133333333333333,0.888888888888889,0.09374308641975308,0.05414814814814813,NATOPS,1,20,18.8,8,142,none,0.715,24,51,1.7999999999999998,64,2.0,rf,,,,,,,,,,,
0.7450980392156863,0.7904991390816873,0.81,0.9196666666666666,0.06408993827160495,0.059092592592592606,NATOPS,1,20,18.8,8,142,SMOTE-raw,0.715,24,51,1.7999999999999998,64,2.0,rf,1.4488901773883445,0.10920381429004611,0.6116847451431892,,,,,,,,
0.5238095238095238,0.603508261933689,0.6799999999999999,0.9044444444444445,0.0788143827160494,0.04016666666666666,NATOPS,1,20,18.8,8,142,guide=gpf | walk=aligned,0.715,24,51,1.7999999999999998,64,2.0,rf,5.551757394004872,0.32936049141428336,0.290275073107102,0.4034090909090909,3.4,0.0,,,,,
0.5238095238095238,0.603508261933689,0.6799999999999999,0.9044444444444445,0.0788143827160494,0.04016666666666666,NATOPS,1,20,18.8,8,142,guide=gpf | walk=aligned | guard-shrink,0.715,24,51,1.7999999999999998,64,2.0,rf,5.551757394004872,0.32936049141428336,0.290275073107102,0.4034090909090909,4.8,1.0,shrink,0.0,1.0,0.29,0.29
0.5238095238095238,0.603508261933689,0.6799999999999999,0.9044444444444445,0.0788143827160494,0.04016666666666666,NATOPS,1,20,18.8,8,142,guide=gpf | walk=aligned | guard-trim,0.715,24,51,1.7999999999999998,64,2.0,rf,5.551757394004872,0.32936049141428336,0.290275073107102,0.4034090909090909,6.2,1.0,trim,0.0,0.0,0.29,0.29
0.72,0.7694153624668538,0.7933333333333333,0.9542222222222223,0.05405549382716049,0.05112962962962962,NATOPS,1,20,18.8,8,142,guide=sig | walk=aligned,0.715,24,51,1.7999999999999998,64,2.0,rf,2.5463279162110393,0.14191803994168695,0.519964363889168,0.6339285714285714,1.3,0.0,,,,,
0.72,0.7694153624668538,0.7933333333333333,0.9542222222222223,0.05405549382716049,0.05112962962962962,NATOPS,1,20,18.8,8,142,guide=sig | walk=aligned | guard-shrink,0.715,24,51,1.7999999999999998,64,2.0,rf,2.5463279162110393,0.14191803994168695,0.519964363889168,0.6339285714285714,2.6,1.0,shrink,0.0,1.0,0.52,0.52
0.72,0.7694153624668538,0.7933333333333333,0.9542222222222223,0.05405549382716049,0.05112962962962962,NATOPS,1,20,18.8,8,142,guide=sig | walk=aligned | guard-trim,0.715,24,51,1.7999999999999998,64,2.0,rf,2.5463279162110393,0.14191803994168695,0.519964363889168,0.6339285714285714,4.1,1.0,trim,0.0,0.0,0.52,0.52
0.8928571428571429,0.9098229375970788,0.9133333333333333,0.9932222222222222,0.026657530864197535,0.05566666666666668,NATOPS,2,5,5.0,30,120,none,0.715,24,51,2.1999999999999997,64,2.0,rf,,,,,,,,,,,
0.9122807017543859,0.927840982544363,0.9299999999999999,0.9885555555555556,0.03174061728395061,0.048481481481481487,NATOPS,2,5,5.0,30,120,SMOTE-raw,0.715,24,51,2.1999999999999997,64,2.0,rf,0.6356626294255694,0.09900237703566572,0.6241761134780434,,,,,,,,
0.9666666666666667,0.9799092928543041,0.98,0.9974444444444445,0.015951604938271604,0.04288888888888888,NATOPS,2,5,5.0,30,120,guide=gpf | walk=aligned,0.715,24,51,2.1999999999999997,64,2.0,rf,0.4915513582793114,0.05382554204430168,3.333816439625029,0.75,1.4,0.0,,,,,
0.9666666666666667,0.9799092928543041,0.98,0.9975555555555555,0.01624537037037037,0.04364814814814815,NATOPS,2,5,5.0,30,120,guide=gpf | walk=aligned | guard-shrink,0.715,24,51,2.1999999999999997,64,2.0,rf,0.4408252876510703,0.06691113718989061,1.1343735508299788,0.75,3.0,1.0,shrink,1.0,0.775,3.33,1.13
0.9666666666666667,0.9799092928543041,0.98,0.9976666666666667,0.015945987654320988,0.0466111111111111,NATOPS,2,5,5.0,30,120,guide=gpf | walk=aligned | guard-trim,0.715,24,51,2.1999999999999997,64,2.0,rf,0.4574028772937906,0.05601241947111679,1.4912628446266094,0.75,4.3,1.0,trim,1.0,0.017,3.33,1.5
0.9491525423728814,0.9628660919936433,0.9633333333333334,0.998,0.014132407407407406,0.042277777777777754,NATOPS,2,5,5.0,30,120,guide=sig | walk=aligned,0.715,24,51,2.1999999999999997,64,2.0,rf,1.0531543821489295,0.07653755385236849,2.4576369136560188,0.75,0.6,0.0,,,,,
0.9491525423728814,0.9628660919936433,0.9633333333333334,0.9982222222222222,0.014078456790123458,0.04846296296296296,NATOPS,2,5,5.0,30,120,guide=sig | walk=aligned | guard-shrink,0.715,24,51,2.1999999999999997,64,2.0,rf,0.8854700045765975,0.0732050465597156,1.8451173593691845,0.75,2.2,1.0,shrink,1.0,0.902,2.46,1.85
0.9666666666666667,0.9799092928543041,0.98,0.9965555555555556,0.014107530864197533,0.04129629629629628,NATOPS,2,5,5.0,30,120,guide=sig | walk=aligned | guard-trim,0.715,24,51,2.1999999999999997,64,2.0,rf,0.9642184858282672,0.07648852895262148,1.9468303563321545,0.75,3.5,1.0,trim,1.0,0.017,2.46,1.95
0.8,0.816496580927726,0.8333333333333333,0.9716666666666667,0.049737222222222224,0.045537037037037036,NATOPS,2,10,10.0,15,135,none,0.715,24,51,2.1999999999999997,64,2.0,rf,,,,,,,,,,,
0.7777777777777778,0.8282511696339462,0.84,0.9875555555555555,0.04253382716049383,0.06274074074074074,NATOPS,2,10,10.0,15,135,SMOTE-raw,0.715,24,51,2.1999999999999997,64,2.0,rf,1.1609789967833688,0.10435084064272349,0.5753585006565547,,,,,,,,
0.8928571428571429,0.9098229375970788,0.9133333333333333,0.9944444444444445,0.02287166666666667,0.033462962962962965,NATOPS,2,10,10.0,15,135,guide=gpf | walk=aligned,0.715,24,51,2.1999999999999997,64,2.0,rf,4.346960856113226,0.11877282584704718,5.582878780775783,0.6026785714285714,2.3,0.0,,,,,
0.847457627118644,0.9006170724070864,0.9033333333333333,0.9827777777777778,0.041404382716049376,0.0562037037037037,NATOPS,2,10,10.0,15,135,guide=gpf | walk=aligned | guard-shrink,0.715,24,51,2.1999999999999997,64,2.0,rf,1.2401452635296586,0.0627488495680707,1.7099968002074035,0.6026785714285714,3.9,1.0,shrink,1.0,0.599,5.58,1.71
0.8928571428571429,0.9098229375970788,0.9133333333333333,0.995,0.022493395061728396,0.03594444444444446,NATOPS,2,10,10.0,15,135,guide=gpf | walk=aligned | guard-trim,0.715,24,51,2.1999999999999997,64,2.0,rf,1.971181396386255,0.07466224063970917,1.927884370802366,0.6026785714285714,5.3,1.0,trim,1.0,0.193,5.58,2.0
0.9310344827586207,0.9455157322858251,0.9466666666666667,0.9968888888888889,0.017746296296296295,0.04514814814814816,NATOPS,2,10,10.0,15,135,guide=sig | walk=aligned,0.715,24,51,2.1999999999999997,64,2.0,rf,1.0232139361843426,0.035445634548479044,12.35570709866825,0.46875,1.4,0.0,,,,,
0.896551724137931,0.9247221805013175,0.9266666666666667,0.9964444444444445,0.02364111111111111,0.06559259259259258,NATOPS,2,10,10.0,15,135,guide=sig | walk=aligned | guard-shrink,0.715,24,51,2.1999999999999997,64,2.0,rf,0.8786177029037265,0.0740159559953294,1.265236558330753,0.46875,3.1,1.0,shrink,1.0,0.402,12.36,1.27
0.9310344827586207,0.9455157322858251,0.9466666666666667,0.9962222222222221,0.018011790123456793,0.04575925925925926,NATOPS,2,10,10.0,15,135,guide=sig | walk=aligned | guard-trim,0.715,24,51,2.1999999999999997,64,2.0,rf,0.7942895450860696,0.037525176445245556,1.909343530679617,0.46875,4.4,1.0,trim,1.0,0.022,12.36,1.94
0.125,0.2581988897471611,0.5333333333333333,0.944,0.09028364197530865,0.08650000000000002,NATOPS,2,20,18.8,8,142,none,0.715,24,51,2.4,64,2.0,rf,,,,,,,,,,,
0.5416666666666666,0.6472162612982533,0.7,0.9161111111111111,0.08625444444444444,0.047,NATOPS,2,20,18.8,8,142,SMOTE-raw,0.715,24,51,2.4,64,2.0,rf,2.3866076584338174,0.14608813882502036,0.4477216864982796,,,,,,,,
0.8518518518518519,0.8726715049522102,0.88,0.9852222222222222,0.03201030864197531,0.038129629629629624,NATOPS,2,20,18.8,8,142,guide=gpf | walk=aligned,0.715,24,51,2.4,64,2.0,rf,1.632206448533836,0.13351367676373016,0.2570903395447712,0.1232638888888889,9.7,0.0,,,,,
0.8518518518518519,0.8726715049522102,0.88,0.9852222222222222,0.03201030864197531,0.038129629629629624,NATOPS,2,20,18.8,8,142,guide=gpf | walk=aligned | guard-shrink,0.715,24,51,2.4,64,2.0,rf,1.632206448533836,0.13351367676373016,0.2570903395447712,0.1232638888888889,11.1,1.0,shrink,0.0,1.0,0.26,0.26
0.8518518518518519,0.8726715049522102,0.88,0.9852222222222222,0.03201030864197531,0.038129629629629624,NATOPS,2,20,18.8,8,142,guide=gpf | walk=aligned | guard-trim,0.715,24,51,2.4,64,2.0,rf,1.632206448533836,0.13351367676373016,0.2570903395447712,0.1232638888888889,12.5,1.0,trim,0.0,0.0,0.26,0.26
0.8888888888888888,0.9498537899183338,0.95,0.994,0.02931697530864198,0.06205555555555555,NATOPS,2,20,18.8,8,142,guide=sig | walk=aligned,0.715,24,51,2.4,64,2.0,rf,0.9745029235428664,0.06199479272725983,0.9587354160674801,0.3697916666666667,1.8,0.0,,,,,
0.8888888888888888,0.9498537899183338,0.95,0.994,0.02931697530864198,0.06205555555555555,NATOPS,2,20,18.8,8,142,guide=sig | walk=aligned | guard-shrink,0.715,24,51,2.4,64,2.0,rf,0.9745029235428664,0.06199479272725983,0.9587354160674801,0.3697916666666667,3.2,1.0,shrink,0.0,1.0,0.96,0.96
0.8888888888888888,0.9498537899183338,0.95,0.994,0.02931697530864198,0.06205555555555555,NATOPS,2,20,18.8,8,142,guide=sig | walk=aligned | guard-trim,0.715,24,51,2.4,64,2.0,rf,0.9745029235428664,0.06199479272725983,0.9587354160674801,0.3697916666666667,4.6,1.0,trim,0.0,0.0,0.96,0.96
0.2692307692307692,0.39440531887330776,0.5777777777777777,0.993283950617284,0.0702135390946502,0.15932098765432098,ERing,0,5,5.0,5,20,none,0.675,4,65,1.5999999999999999,64,2.0,rf,,,,,,,,,,,
0.8051948051948052,0.8281468230294837,0.8422222222222222,0.9896790123456789,0.05604909465020575,0.12662962962962965,ERing,0,5,5.0,5,20,SMOTE-raw,0.675,4,65,1.5999999999999999,64,2.0,rf,3.7895925770385794,0.2147260177023106,0.5044087137070903,,,,,,,,
0.8705882352941177,0.9006993167862731,0.9044444444444444,0.9904691358024692,0.05865625514403292,0.14917283950617283,ERing,0,5,5.0,5,20,guide=gpf | walk=aligned,0.675,4,65,1.5999999999999999,64,2.0,rf,4.159421143555022,0.15574977245891997,1.6358918310533734,0.3125,0.1,0.0,,,,,
0.8705882352941177,0.9006993167862731,0.9044444444444444,0.9904691358024692,0.05865625514403292,0.14917283950617283,ERing,0,5,5.0,5,20,guide=gpf | walk=aligned | guard-shrink,0.675,4,65,1.5999999999999999,64,2.0,rf,4.159421143555022,0.15574977245891997,1.6358918310533734,0.3125,0.7,1.0,shrink,0.0,1.0,1.64,1.64
0.8705882352941177,0.9006993167862731,0.9044444444444444,0.9904691358024692,0.05865625514403292,0.14917283950617283,ERing,0,5,5.0,5,20,guide=gpf | walk=aligned | guard-trim,0.675,4,65,1.5999999999999999,64,2.0,rf,4.159421143555022,0.15574977245891997,1.6358918310533734,0.3125,1.3,1.0,trim,0.0,0.0,1.64,1.64
0.8837209302325582,0.9127897814859592,0.9155555555555556,0.9940740740740741,0.055814567901234576,0.1554320987654321,ERing,0,5,5.0,5,20,guide=sig | walk=aligned,0.675,4,65,1.5999999999999999,64,2.0,rf,3.059624322696706,0.13454979904396902,1.300695553637074,0.625,0.2,0.0,,,,,
0.8837209302325582,0.9127897814859592,0.9155555555555556,0.9940740740740741,0.055814567901234576,0.1554320987654321,ERing,0,5,5.0,5,20,guide=sig | walk=aligned | guard-shrink,0.675,4,65,1.5999999999999999,64,2.0,rf,3.059624322696706,0.13454979904396902,1.300695553637074,0.625,0.8,1.0,shrink,0.0,1.0,1.3,1.3
0.8837209302325582,0.9127897814859592,0.9155555555555556,0.9940740740740741,0.055814567901234576,0.1554320987654321,ERing,0,5,5.0,5,20,guide=sig | walk=aligned | guard-trim,0.675,4,65,1.5999999999999999,64,2.0,rf,3.059624322696706,0.13454979904396902,1.300695553637074,0.625,1.4,1.0,trim,0.0,0.0,1.3,1.3
0.16326530612244897,0.29814239699997197,0.5444444444444444,0.975604938271605,0.0801776131687243,0.11735802469135803,ERing,0,10,6.2,4,21,none,0.675,4,65,1.5999999999999999,64,2.0,rf,,,,,,,,,,,
0.6956521739130435,0.7302967433402214,0.7666666666666666,0.9938765432098765,0.05687633744855967,0.12537037037037038,ERing,0,10,6.2,4,21,SMOTE-raw,0.675,4,65,1.5999999999999999,64,2.0,rf,3.1280030092360516,0.1947630885937992,0.39416652633544136,,,,,,,,
0.5454545454545454,0.6282250127674532,0.6933333333333334,0.9659259259259259,0.06820761316872428,0.08598765432098764,ERing,0,10,6.2,4,21,guide=gpf | walk=aligned,0.675,4,65,1.5999999999999999,64,2.0,rf,4.280834848520877,0.18291115348579456,1.1852974595839256,0.65625,0.0,0.0,,,,,
0.5454545454545454,0.6282250127674532,0.6933333333333334,0.9659259259259259,0.06820761316872428,0.08598765432098764,ERing,0,10,6.2,4,21,guide=gpf | walk=aligned | guard-shrink,0.675,4,65,1.5999999999999999,64,2.0,rf,4.280834848520877,0.18291115348579456,1.1852974595839256,0.65625,0.6,1.0,shrink,0.0,1.0,1.19,1.19
0.5454545454545454,0.6282250127674532,0.6933333333333334,0.9659259259259259,0.06820761316872428,0.08598765432098764,ERing,0,10,6.2,4,21,guide=gpf | walk=aligned | guard-trim,0.675,4,65,1.5999999999999999,64,2.0,rf,4.280834848520877,0.18291115348579456,1.1852974595839256,0.65625,1.2,1.0,trim,0.0,0.0,1.19,1.19
0.8674698795180723,0.89044308571008,0.8955555555555557,0.9925432098765432,0.04965144032921811,0.13637037037037036,ERing,0,10,6.2,4,21,guide=sig | walk=aligned,0.675,4,65,1.5999999999999999,64,2.0,rf,2.163578572567184,0.10387237370327962,0.8346167400754517,0.65625,0.0,0.0,,,,,
0.8674698795180723,0.89044308571008,0.8955555555555557,0.9925432098765432,0.04965144032921811,0.13637037037037036,ERing,0,10,6.2,4,21,guide=sig | walk=aligned | guard-shrink,0.675,4,65,1.5999999999999999,64,2.0,rf,2.163578572567184,0.10387237370327962,0.8346167400754517,0.65625,0.6,1.0,shrink,0.0,1.0,0.83,0.83
0.8674698795180723,0.89044308571008,0.8955555555555557,0.9925432098765432,0.04965144032921811,0.13637037037037036,ERing,0,10,6.2,4,21,guide=sig | walk=aligned | guard-trim,0.675,4,65,1.5999999999999999,64,2.0,rf,2.163578572567184,0.10387237370327962,0.8346167400754517,0.65625,1.2,1.0,trim,0.0,0.0,0.83,0.83
0.043478260869565216,0.14907119849998599,0.5111111111111111,0.9655308641975308,0.08941061728395062,0.10898765432098763,ERing,0,20,6.2,4,21,none,0.675,4,65,1.7999999999999998,64,2.0,rf,,,,,,,,,,,
0.6363636363636364,0.6831300510639732,0.7333333333333334,0.9952098765432098,0.059948312757201645,0.14933333333333335,ERing,0,20,6.2,4,21,SMOTE-raw,0.675,4,65,1.7999999999999998,64,2.0,rf,4.313705349273054,0.2294367149945753,0.4506056959148746,,,,,,,,
0.684931506849315,0.7403702777314526,0.7711111111111111,0.9787654320987654,0.06966152263374487,0.13608641975308647,ERing,0,20,6.2,4,21,guide=gpf | walk=aligned,0.675,4,65,1.7999999999999998,64,2.0,rf,5.865541495448966,0.19129481416124494,1.8634767514478077,0.328125,0.1,0.0,,,,,
0.684931506849315,0.7403702777314526,0.7711111111111111,0.9787654320987654,0.06966152263374487,0.13608641975308647,ERing,0,20,6.2,4,21,guide=gpf | walk=aligned | guard-shrink,0.675,4,65,1.7999999999999998,64,2.0,rf,5.865541495448966,0.19129481416124494,1.8634767514478077,0.328125,0.6,1.0,shrink,0.0,1.0,1.86,1.86
0.684931506849315,0.7403702777314526,0.7711111111111111,0.9787654320987654,0.06966152263374487,0.13608641975308647,ERing,0,20,6.2,4,21,guide=gpf | walk=aligned | guard-trim,0.675,4,65,1.7999999999999998,64,2.0,rf,5.865541495448966,0.19129481416124494,1.8634767514478077,0.328125,1.2,1.0,trim,0.0,0.0,1.86,1.86
0.891566265060241,0.9047474239999624,0.9088888888888889,0.9902716049382716,0.05626382716049383,0.14781481481481484,ERing,0,20,6.2,4,21,guide=sig | walk=aligned,0.675,4,65,1.7999999999999998,64,2.0,rf,2.6419304944218602,0.10813028339154585,2.1147600969675335,0.328125,0.1,0.0,,,,,
0.8433734939759037,0.8760179264189788,0.8822222222222222,0.9901234567901235,0.057777078189300404,0.13682716049382715,ERing,0,20,6.2,4,21,guide=sig | walk=aligned | guard-shrink,0.675,4,65,1.7999999999999998,64,2.0,rf,2.5895451346001686,0.10866768724396458,1.9203098201464734,0.328125,0.7,1.0,shrink,1.0,0.972,2.11,1.92
0.8571428571428571,0.8884443332777431,0.8933333333333333,0.990320987654321,0.05688041152263375,0.14000000000000004,ERing,0,20,6.2,4,21,guide=sig | walk=aligned | guard-trim,0.675,4,65,1.7999999999999998,64,2.0,rf,2.8764925323560213,0.1195481019040131,1.210237046889281,0.328125,1.3,1.0,trim,1.0,0.048,2.11,1.17
0.42105263157894735,0.5163977794943222,0.6333333333333333,0.9885432098765432,0.07185292181069959,0.14664197530864195,ERing,1,5,5.0,5,20,none,0.675,4,65,1.5999999999999999,64,2.0,rf,,,,,,,,,,,
0.9024390243902439,0.9067647005823629,0.9111111111111111,0.9959506172839506,0.048990740740740744,0.14398765432098767,ERing,1,5,5.0,5,20,SMOTE-raw,0.675,4,65,1.5999999999999999,64,2.0,rf,2.994356804947575,0.18263776470644033,0.47079496026060536,,,,,,,,
0.9318181818181818,0.9502696173607847,0.9511111111111111,0.9975308641975309,0.052855514403292184,0.16907407407407407,ERing,1,5,5.0,5,20,guide=gpf | walk=aligned,0.675,4,65,1.5999999999999999,64,2.0,rf,3.051514591377309,0.11406601830012975,1.343014874938806,0.625,0.2,0.0,,,,,
0.9318181818181818,0.9502696173607847,0.9511111111111111,0.9975308641975309,0.052855514403292184,0.16907407407407407,ERing,1,5,5.0,5,20,guide=gpf | walk=aligned | guard-shrink,0.675,4,65,1.5999999999999999,64,2.0,rf,3.051514591377309,0.11406601830012975,1.343014874938806,0.625,0.8,1.0,shrink,0.0,1.0,1.34,1.34
0.9318181818181818,0.9502696173607847,0.9511111111111111,0.9975308641975309,0.052855514403292184,0.16907407407407407,ERing,1,5,5.0,5,20,guide=gpf | walk=aligned | guard-trim,0.675,4,65,1.5999999999999999,64,2.0,rf,3.051514591377309,0.11406601830012975,1.343014874938806,0.625,1.4,1.0,trim,0.0,0.0,1.34,1.34
0.8571428571428571,0.8884443332777431,0.8933333333333333,0.9866666666666667,0.0596358024691358,0.1436049382716049,ERing,1,5,5.0,5,20,guide=sig | walk=aligned,0.675,4,65,1.5999999999999999,64,2.0,rf,3.1096413213698924,0.14877235539829292,0.8865979171599568,0.625,0.2,0.0,,,,,
0.8571428571428571,0.8884443332777431,0.8933333333333333,0.9866666666666667,0.0596358024691358,0.1436049382716049,ERing,1,5,5.0,5,20,guide=sig | walk=aligned | guard-shrink,0.675,4,65,1.5999999999999999,64,2.0,rf,3.1096413213698924,0.14877235539829292,0.8865979171599568,0.625,0.7,1.0,shrink,0.0,1.0,0.89,0.89
0.8571428571428571,0.8884443332777431,0.8933333333333333,0.9866666666666667,0.0596358024691358,0.1436049382716049,ERing,1,5,5.0,5,20,guide=sig | walk=aligned | guard-trim,0.675,4,65,1.5999999999999999,64,2.0,rf,3.1096413213698924,0.14877235539829292,0.8865979171599568,0.625,1.3,1.0,trim,0.0,0.0,0.89,0.89
0.3018867924528302,0.4216370213557839,0.5888888888888889,0.9816296296296296,0.0757166255144033,0.11893827160493826,ERing,1,10,6.2,4,21,none,0.675,4,65,1.7999999999999998,64,2.0,rf,,,,,,,,,,,
0.7142857142857143,0.7453559924999299,0.7777777777777778,0.9935308641975309,0.05641588477366255,0.13153086419753082,ERing,1,10,6.2,4,21,SMOTE-raw,0.675,4,65,1.7999999999999998,64,2.0,rf,3.572667500792603,0.22365259649998304,0.3681470718204946,,,,,,,,
0.5507246376811594,0.6425258797689316,0.7,0.9515555555555556,0.07557069958847737,0.07723456790123456,ERing,1,10,6.2,4,21,guide=gpf | walk=aligned,0.675,4,65,1.7999999999999998,64,2.0,rf,4.295785958606798,0.18504513997327998,1.4985479363858318,0.65625,0.1,0.0,,,,,
0.5507246376811594,0.6425258797689316,0.7,0.9515555555555556,0.07557069958847737,0.07723456790123456,ERing,1,10,6.2,4,21,guide=gpf | walk=aligned | guard-shrink,0.675,4,65,1.7999999999999998,64,2.0,rf,4.295785958606798,0.18504513997327998,1.4985479363858318,0.65625,0.8,1.0,shrink,0.0,1.0,1.5,1.5
0.5507246376811594,0.6425258797689316,0.7,0.9515555555555556,0.07557069958847737,0.07723456790123456,ERing,1,10,6.2,4,21,guide=gpf | walk=aligned | guard-trim,0.675,4,65,1.7999999999999998,64,2.0,rf,4.295785958606798,0.18504513997327998,1.4985479363858318,0.65625,1.4,1.0,trim,0.0,0.0,1.5,1.5
0.8674698795180723,0.89044308571008,0.8955555555555557,0.9932345679012345,0.04898028806584362,0.13803703703703704,ERing,1,10,6.2,4,21,guide=sig | walk=aligned,0.675,4,65,1.7999999999999998,64,2.0,rf,2.431484939696828,0.10056693289486829,1.7311959077062002,0.65625,0.0,0.0,,,,,
0.8674698795180723,0.89044308571008,0.8955555555555557,0.9932345679012345,0.04898028806584362,0.13803703703703704,ERing,1,10,6.2,4,21,guide=sig | walk=aligned | guard-shrink,0.675,4,65,1.7999999999999998,64,2.0,rf,2.431484939696828,0.10056693289486829,1.7311959077062002,0.65625,0.6,1.0,shrink,0.0,1.0,1.73,1.73
0.8674698795180723,0.89044308571008,0.8955555555555557,0.9932345679012345,0.04898028806584362,0.13803703703703704,ERing,1,10,6.2,4,21,guide=sig | walk=aligned | guard-trim,0.675,4,65,1.7999999999999998,64,2.0,rf,2.431484939696828,0.10056693289486829,1.7311959077062002,0.65625,1.2,1.0,trim,0.0,0.0,1.73,1.73
