f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,n_select,tau,clf,energy_syn,mmd_syn,disp_ratio,accept,secs,guard
0.8759124087591241,0.8824993602889376,0.8879800853485065,0.9834637268847796,0.08515066666666668,0.1429777777777778,GunPoint,1,20,6.5,4,22,guide=gpf | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,2.518852415561975,0.2335804923277368,1.6582572502422144,0.34375,0.3,0.0
0.8421052631578947,0.8525753805478776,0.8616642958748222,0.9480796586059744,0.12718318518518518,0.1880222222222222,GunPoint,1,20,6.5,4,22,guide=sig | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,14.517275047695817,0.5954227330413824,3.313089518556903,0.34375,0.2,0.0
0.5607476635514018,0.6240212820530979,0.6906116642958748,0.8937588904694168,0.2310028148148148,0.2719111111111111,GunPoint,2,5,5.2,5,21,none,0.852,1,150,1.5999999999999999,32,2.0,rf,,,,,,
0.625,0.674020019879027,0.7235064011379801,0.9577702702702703,0.17064362962962962,0.2172222222222223,GunPoint,2,5,5.2,5,21,SMOTE-raw,0.852,1,150,1.5999999999999999,32,2.0,rf,2.5826352622837714,0.275888465515713,0.5011039845130977,,,
0.625,0.674020019879027,0.7235064011379801,0.9701280227596016,0.15343192592592592,0.19846666666666668,GunPoint,2,5,5.2,5,21,guide=gpf | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,5.496343500021542,0.35627345443684516,2.2950926444443294,0.65625,0.1,0.0
0.6491228070175439,0.6930102148559838,0.7366642958748222,0.9685277382645804,0.14584037037037037,0.19375555555555557,GunPoint,2,5,5.2,5,21,guide=sig | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,6.396277024785073,0.44925059720465543,3.1033275144603882,0.328125,0.3,0.0
0.49504950495049505,0.5735393346764044,0.6644736842105263,0.9081614509246088,0.21975688888888886,0.2574222222222222,GunPoint,2,10,6.5,4,22,none,0.852,1,150,1.5999999999999999,32,2.0,rf,,,,,,
0.8217054263565892,0.835085876453812,0.8486842105263157,0.9802631578947368,0.11736807407407407,0.19522222222222219,GunPoint,2,10,6.5,4,22,SMOTE-raw,0.852,1,150,1.5999999999999999,32,2.0,rf,1.464128255866517,0.17666782374065682,0.3759650795230444,,,
0.8759124087591241,0.8824993602889376,0.8879800853485065,0.9726173541963016,0.107082,0.1612666666666667,GunPoint,2,10,6.5,4,22,guide=gpf | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,1.710382950985891,0.16805383485553804,1.315122803775791,0.22916666666666666,0.3,0.0
0.8307692307692308,0.8429272304235246,0.8552631578947368,0.9690611664295874,0.10672540740740741,0.14957777777777775,GunPoint,2,10,6.5,4,22,guide=sig | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,1.5467275173669321,0.1491733920076057,1.5253918151442443,0.34375,0.3,0.0
