f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,n_select,tau,clf,energy_syn,mmd_syn,disp_ratio,accept,secs,guard
0.6551724137931034,0.7094680606535458,0.7468557666577469,0.968959058067969,0.09102109500805151,0.09647342995169081,Epilepsy,2,10,10.0,10,90,none,0.045,3,206,2.4,128,2.0,rf,,,,,,
0.75,0.7933359043334857,0.8094728391758095,0.9755151190794755,0.0732122383252818,0.08922705314009663,Epilepsy,2,10,10.0,10,90,SMOTE-raw,0.045,3,206,2.4,128,2.0,rf,0.843319674978253,0.17692809765507067,0.47794830351489276,,,
0.8831168831168831,0.9296933237422244,0.9297564891624297,0.989028632592989,0.03726610305958132,0.07673913043478259,Epilepsy,2,10,10.0,10,90,guide=gpf | walk=aligned,0.045,3,206,2.4,128,2.0,rf,0.26119560002305553,0.05523427537872139,0.8618002238177231,0.703125,0.4,0.0
0.8378378378378378,0.8877304168585124,0.8892159486218891,0.9804656141289804,0.05423107890499195,0.0803864734299517,Epilepsy,2,10,10.0,10,90,guide=sig | walk=aligned,0.045,3,206,2.4,128,2.0,rf,0.4352061500265525,0.08749316306594501,0.7459781734994579,0.703125,0.5,0.0
0.5384615384615384,0.6120719384193124,0.6842386941396843,0.9455445544554456,0.12174460547504028,0.1285507246376812,Epilepsy,2,20,20.0,5,95,none,0.045,3,206,1.5999999999999999,128,2.0,rf,,,,,,
0.6206896551724138,0.6870490468870997,0.7283917580947283,0.945945945945946,0.10945877616747181,0.10463768115942026,Epilepsy,2,20,20.0,5,95,SMOTE-raw,0.045,3,206,1.5999999999999999,128,2.0,rf,0.8854344275000883,0.2518601164620281,0.5449299550161419,,,
0.8059701492537313,0.8414597965694547,0.85001337971635,0.968022477923468,0.0703156199677939,0.05724637681159418,Epilepsy,2,20,20.0,5,95,guide=gpf | walk=aligned,0.045,3,206,1.5999999999999999,128,2.0,rf,1.008888584387421,0.22418295208577976,1.4539330743166154,0.9895833333333334,0.3,0.0
0.71875,0.7726596556942759,0.7910088306127909,0.9622691998929623,0.08252971014492755,0.0628743961352657,Epilepsy,2,20,20.0,5,95,guide=sig | walk=aligned,0.045,3,206,1.5999999999999999,128,2.0,rf,1.026701347302585,0.25063930618308966,0.7215761146783283,0.7421875,0.4,0.0
0.9122807017543859,0.927840982544363,0.9299999999999999,0.9896666666666667,0.03217333333333333,0.0678888888888889,NATOPS,0,5,5.0,30,120,none,0.715,24,51,2.1999999999999997,128,2.0,rf,,,,,,
0.8620689655172413,0.9036961141150639,0.9066666666666667,0.9832222222222222,0.03680067901234568,0.04405555555555553,NATOPS,0,5,5.0,30,120,SMOTE-raw,0.715,24,51,2.1999999999999997,128,2.0,rf,0.7834005643907176,0.08858192482739236,0.6840050781191814,,,
0.9666666666666667,0.9799092928543041,0.98,0.996,0.015706049382716046,0.04448148148148149,NATOPS,0,5,5.0,30,120,guide=gpf | walk=aligned,0.715,24,51,2.1999999999999997,128,2.0,rf,0.4521049942650617,0.04120017249214447,0.9811087225154599,0.75,0.8,0.0
0.9354838709677419,0.9733105020153298,0.9733333333333334,0.9953333333333334,0.02282179012345679,0.06057407407407408,NATOPS,0,5,5.0,30,120,guide=sig | walk=aligned,0.715,24,51,2.1999999999999997,128,2.0,rf,0.8426127574169779,0.04935582304544672,1.3853682040722595,0.75,0.3,0.0
0.6363636363636364,0.6831300510639732,0.7333333333333334,0.9805555555555556,0.054692716049382716,0.07481481481481482,NATOPS,0,10,10.0,15,135,none,0.715,24,51,2.0,128,2.0,rf,,,,,,
0.8928571428571429,0.9098229375970788,0.9133333333333333,0.9946666666666667,0.030839197530864195,0.062203703703703705,NATOPS,0,10,10.0,15,135,SMOTE-raw,0.715,24,51,2.0,128,2.0,rf,1.2219314396064451,0.08129486871430436,0.6689637697793135,,,
0.9122807017543859,0.927840982544363,0.9299999999999999,0.9923333333333334,0.018765370370370373,0.047314814814814816,NATOPS,0,10,10.0,15,135,guide=gpf | walk=aligned,0.715,24,51,2.0,128,2.0,rf,1.7247212662067053,0.0782155993342245,0.9309150671767831,0.84375,0.8,0.0
0.9491525423728814,0.9628660919936433,0.9633333333333334,0.9948888888888888,0.01850746913580247,0.0496111111111111,NATOPS,0,10,10.0,15,135,guide=sig | walk=aligned,0.715,24,51,2.0,128,2.0,rf,1.73539293059377,0.08399093754386233,0.7450211486929369,0.84375,0.3,0.0
0.42105263157894735,0.5163977794943222,0.6333333333333333,0.9564444444444444,0.08206166666666667,0.10664814814814816,NATOPS,0,20,18.8,8,142,none,0.715,24,51,1.7999999999999998,128,2.0,rf,,,,,,
0.6530612244897959,0.7229568912920512,0.7566666666666666,0.9153333333333333,0.07603993827160492,0.04520370370370371,NATOPS,0,20,18.8,8,142,SMOTE-raw,0.715,24,51,1.7999999999999998,128,2.0,rf,2.950967302925635,0.2378451399082956,0.5984564481819211,,,
0.9310344827586207,0.9455157322858251,0.9466666666666667,0.9945555555555556,0.021300185185185182,0.038833333333333345,NATOPS,0,20,18.8,8,142,guide=gpf | walk=aligned,0.715,24,51,1.7999999999999998,128,2.0,rf,3.2122211776916068,0.1851701339320193,1.4360092406398934,0.44375,1.4,0.0
0.9122807017543859,0.927840982544363,0.9299999999999999,0.9958888888888889,0.024285679012345678,0.04985185185185184,NATOPS,0,20,18.8,8,142,guide=sig | walk=aligned,0.715,24,51,1.7999999999999998,128,2.0,rf,4.351277900499493,0.3677549298989129,0.6443435073114286,0.5546875,0.4,0.0
0.8928571428571429,0.9098229375970788,0.9133333333333333,0.9920000000000001,0.030550555555555556,0.06724074074074073,NATOPS,1,5,5.0,30,120,none,0.715,24,51,2.4,128,2.0,rf,,,,,,
0.8620689655172413,0.9036961141150639,0.9066666666666667,0.988,0.03429123456790124,0.048592592592592576,NATOPS,1,5,5.0,30,120,SMOTE-raw,0.715,24,51,2.4,128,2.0,rf,0.6767567347686718,0.0805096296520339,0.717240360913405,,,
0.9666666666666667,0.9799092928543041,0.98,0.998,0.014769753086419753,0.049037037037037046,NATOPS,1,5,5.0,30,120,guide=gpf | walk=aligned,0.715,24,51,2.4,128,2.0,rf,0.5906076949723875,0.04245568710190584,1.1399992637798981,0.75,0.8,0.0
0.9508196721311475,0.9766154707855993,0.9766666666666667,0.998,0.019535061728395062,0.05737037037037034,NATOPS,1,5,5.0,30,120,guide=sig | walk=aligned,0.715,24,51,2.4,128,2.0,rf,1.195587495824821,0.06822456608995908,1.8828529065822144,0.75,0.3,0.0
0.723404255319149,0.752772652709081,0.7833333333333333,0.9827777777777778,0.05358580246913581,0.07981481481481482,NATOPS,1,10,10.0,15,135,none,0.715,24,51,2.0,128,2.0,rf,,,,,,
0.7843137254901961,0.8137703743822469,0.83,0.9722222222222222,0.05176265432098766,0.05031481481481481,NATOPS,1,10,10.0,15,135,SMOTE-raw,0.715,24,51,2.0,128,2.0,rf,1.0521774622442273,0.09878901988340627,0.6606664028881287,,,
0.9122807017543859,0.927840982544363,0.9299999999999999,0.9908888888888889,0.020311296296296296,0.04635185185185186,NATOPS,1,10,10.0,15,135,guide=gpf | walk=aligned,0.715,24,51,2.0,128,2.0,rf,0.8296147844785278,0.09112005480055319,0.6122631168828423,0.84375,0.8,0.0
0.9310344827586207,0.9455157322858251,0.9466666666666667,0.9975555555555556,0.019339753086419754,0.049925925925925936,NATOPS,1,10,10.0,15,135,guide=sig | walk=aligned,0.715,24,51,2.0,128,2.0,rf,1.0417374184545451,0.09154511073863558,0.9041978635635697,0.84375,0.3,0.0
0.3333333333333333,0.4472135954999579,0.6,0.9349999999999999,0.08592117283950618,0.06579629629629628,NATOPS,1,20,18.8,8,142,none,0.715,24,51,2.0,128,2.0,rf,,,,,,
0.72,0.7694153624668538,0.7933333333333333,0.9842222222222221,0.052474999999999994,0.07212962962962963,NATOPS,1,20,18.8,8,142,SMOTE-raw,0.715,24,51,2.0,128,2.0,rf,1.8251926864036658,0.11642781676316827,0.6007067165608572,,,
0.8,0.816496580927726,0.8333333333333333,0.9768888888888889,0.04593179012345679,0.05627777777777778,NATOPS,1,20,18.8,8,142,guide=gpf | walk=aligned,0.715,24,51,2.0,128,2.0,rf,5.263818404755783,0.22251024746490533,0.5769179347956694,0.5546875,1.2,0.0
0.9122807017543859,0.927840982544363,0.9299999999999999,0.9818888888888888,0.029603333333333332,0.0682962962962963,NATOPS,1,20,18.8,8,142,guide=sig | walk=aligned,0.715,24,51,2.0,128,2.0,rf,2.9632671091788954,0.11697892680077993,0.7219461593630673,0.5546875,0.4,0.0
0.8928571428571429,0.9098229375970788,0.9133333333333333,0.9925555555555555,0.02973623456790123,0.0632037037037037,NATOPS,2,5,5.0,30,120,none,0.715,24,51,2.1999999999999997,128,2.0,rf,,,,,,
0.8928571428571429,0.9098229375970788,0.9133333333333333,0.9836666666666667,0.036972901234567895,0.05335185185185186,NATOPS,2,5,5.0,30,120,SMOTE-raw,0.715,24,51,2.1999999999999997,128,2.0,rf,0.7558005649560089,0.09526454799852169,0.6392435772474596,,,
0.9666666666666667,0.9799092928543041,0.98,0.9973333333333333,0.0157079012345679,0.05003703703703703,NATOPS,2,5,5.0,30,120,guide=gpf | walk=aligned,0.715,24,51,2.1999999999999997,128,2.0,rf,0.5327142314488489,0.04680224290299018,0.9462571379973119,0.9375,0.7,0.0
0.9206349206349206,0.9699942726062298,0.97,0.9973333333333334,0.024487530864197533,0.06448148148148147,NATOPS,2,5,5.0,30,120,guide=sig | walk=aligned,0.715,24,51,2.1999999999999997,128,2.0,rf,0.7460607024817127,0.048985751554880164,1.5569189365238272,0.75,0.3,0.0
0.6363636363636364,0.6831300510639732,0.7333333333333334,0.9690000000000001,0.05749407407407407,0.05740740740740741,NATOPS,2,10,10.0,15,135,none,0.715,24,51,2.1999999999999997,128,2.0,rf,,,,,,
0.7777777777777778,0.8282511696339462,0.84,0.985,0.043513086419753086,0.06281481481481482,NATOPS,2,10,10.0,15,135,SMOTE-raw,0.715,24,51,2.1999999999999997,128,2.0,rf,1.4322953898693012,0.11841480666100834,0.5801284997866878,,,
0.9122807017543859,0.927840982544363,0.9299999999999999,0.9967777777777778,0.019217098765432095,0.03264814814814814,NATOPS,2,10,10.0,15,135,guide=gpf | walk=aligned,0.715,24,51,2.1999999999999997,128,2.0,rf,3.518031808787656,0.08775204052265395,7.747409194601518,0.6026785714285714,1.1,0.0
0.9122807017543859,0.927840982544363,0.9299999999999999,0.996,0.017900061728395058,0.04694444444444442,NATOPS,2,10,10.0,15,135,guide=sig | walk=aligned,0.715,24,51,2.1999999999999997,128,2.0,rf,1.1271654744509814,0.04296460809109193,1.575114207467124,0.52734375,0.4,0.0
0.18181818181818182,0.31622776601683794,0.55,0.9382222222222223,0.09146586419753087,0.08335185185185186,NATOPS,2,20,18.8,8,142,none,0.715,24,51,2.4,128,2.0,rf,,,,,,
