f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,energy_syn,mmd_syn,disp_ratio,accept,secs
0.841304347826087,0.8515551648780068,0.8578131374949001,0.9675378152530335,0.10653062304286792,0.16457078069322967,ItalyPowerDemand,2,5,4.7,7,26,guide=dtw | walk=aligned,0.645,1,24,1.5999999999999999,3.234301432762572,0.27469577740528706,1.960523937194024,0.8125,0.0
0.30132450331125826,0.42117444631651085,0.5886939571150097,0.9458856551369811,0.2267554799697657,0.2826854551344347,ItalyPowerDemand,2,10,8.2,4,29,none,0.645,1,24,1.5999999999999999,,,,,
0.7158671586715867,0.7465638225494663,0.774904800761594,0.954349698535745,0.14934964906597561,0.20443472627146095,ItalyPowerDemand,2,10,8.2,4,29,SMOTE-raw,0.645,1,24,1.5999999999999999,2.3808963496725823,0.1959225056829209,0.4757739687663609,,
0.639686684073107,0.6856956035986638,0.7310394850174532,0.953941701799719,0.1592630493467228,0.21955620343375443,ItalyPowerDemand,2,10,8.2,4,29,guide=gpf | walk=plain,0.645,1,24,1.5999999999999999,4.579819052259282,0.34484201101412504,0.9582810079708245,0.453125,0.0
0.6916354556803995,0.726945814241137,0.7593215920939299,0.9416016894087069,0.15366859950329337,0.19612892776158078,ItalyPowerDemand,2,10,8.2,4,29,guide=gpf | walk=aligned,0.645,1,24,1.5999999999999999,2.769734185374528,0.16384791790387776,1.790300014579663,0.453125,0.0
0.6860025220680959,0.722491554462647,0.7573552744911374,0.9393577073605633,0.1586153547133139,0.20246841593780374,ItalyPowerDemand,2,10,8.2,4,29,guide=sig | walk=aligned,0.645,1,24,1.5999999999999999,2.079100774751714,0.13564507006548654,2.7370863376839076,0.90625,0.0
0.7095179233621756,0.7414150450972208,0.771006165284011,0.9429182344319024,0.15469254940071267,0.2038192419825073,ItalyPowerDemand,2,10,8.2,4,29,guide=dtw | walk=aligned,0.645,1,24,1.5999999999999999,2.4114994118171804,0.15855592629288917,3.1365516511883316,0.453125,0.0
0.41358024691358025,0.5105902063549337,0.6296352962509633,0.9607888692446015,0.2114982939207429,0.27578555231616453,ItalyPowerDemand,2,20,8.2,4,29,none,0.645,1,24,1.5999999999999999,,,,,
0.6394736842105263,0.6855743868480507,0.7329661362709098,0.9502980642821524,0.17218378144908758,0.22397797214123746,ItalyPowerDemand,2,20,8.2,4,29,SMOTE-raw,0.645,1,24,1.5999999999999999,1.837371881307126,0.15902871637848548,0.4054660841296979,,
0.7055900621118012,0.7382568627313887,0.7690511809238859,0.9568713450292397,0.14796165640859518,0.19910916747651441,ItalyPowerDemand,2,20,8.2,4,29,guide=gpf | walk=plain,0.645,1,24,1.5999999999999999,2.177625960439471,0.21165242697491415,0.2448860166102936,0.2265625,0.0
0.39689922480620154,0.49757257140716055,0.620880366290403,0.9400490351632743,0.20938286362163913,0.25833171363783614,ItalyPowerDemand,2,20,8.2,4,29,guide=gpf | walk=aligned,0.645,1,24,1.5999999999999999,6.482976237941445,0.4078740449303739,0.6210727765810985,0.3020833333333333,0.0
0.6666666666666666,0.7069892354962308,0.7447017090529942,0.9328354262054792,0.164224716553288,0.19338192419825076,ItalyPowerDemand,2,20,8.2,4,29,guide=sig | walk=aligned,0.645,1,24,1.5999999999999999,3.166869826765785,0.24802619389804548,0.7416239497065439,0.3020833333333333,0.0
0.6325459317585301,0.6800750530354394,0.7271408495398703,0.9404570318993003,0.16639056257423604,0.20042112082928412,ItalyPowerDemand,2,20,8.2,4,29,guide=dtw | walk=aligned,0.645,1,24,1.5999999999999999,3.1857387993511637,0.22246065780426078,1.2238639169835221,0.453125,0.0
0.5961538461538461,0.6575116539359024,0.7057697566311184,0.9072327044025157,0.1597071746031746,0.16148571428571432,ArrowHead,0,5,4.8,5,19,none,0.826,1,251,1.4,,,,,
0.8148148148148148,0.845212029227318,0.846663932184851,0.9226141646158054,0.11006666666666667,0.05622857142857143,ArrowHead,0,5,4.8,5,19,SMOTE-raw,0.826,1,251,1.4,2.1253273862748845,0.15426726724336015,0.7126175331106664,,
0.6486486486486487,0.7015744627801574,0.7325676784249384,0.9022422750888707,0.14880063492063492,0.12872380952380952,ArrowHead,0,5,4.8,5,19,guide=gpf | walk=plain,0.826,1,251,1.4,8.369256411857789,0.5211407213350656,0.519902254694859,0.19791666666666666,0.0
0.7008547008547008,0.7449584448111773,0.7640825813508341,0.9093519278096801,0.13435980952380952,0.09971428571428574,ArrowHead,0,5,4.8,5,19,guide=gpf | walk=aligned,0.826,1,251,1.4,4.2470969566175025,0.3236921329508654,0.4605518228627181,0.19791666666666666,0.4
0.6785714285714286,0.7243942713964876,0.7517774131802024,0.907437790538693,0.1370933968253968,0.11011428571428568,ArrowHead,0,5,4.8,5,19,guide=sig | walk=aligned,0.826,1,251,1.4,4.244083258250818,0.30870182760011244,0.5640924263812539,0.296875,0.3
0.6785714285714286,0.7243942713964876,0.7517774131802024,0.9129067541700847,0.13480768253968253,0.11011428571428573,ArrowHead,0,5,4.8,5,19,guide=dtw | walk=aligned,0.826,1,251,1.4,3.656246348071088,0.24782123407354084,0.8767838991546315,0.296875,0.8
