f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,energy_syn,mmd_syn,disp_ratio,accept,secs
0.9565217391304348,0.9574271077563381,0.9583333333333333,1.0,0.004093481481481482,0.019577777777777777,ArticularyWordRecognition,2,5,24.0,11,253,guide=dtw | walk=plain,0.53,9,144,2.0,1.1381795797083072,0.0691363143021766,1.711562660922207,0.98828125,8.1
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9998553240740742,0.0037912222222222223,0.019011111111111107,ArticularyWordRecognition,2,5,24.0,11,253,guide=dtw | walk=aligned,0.53,9,144,2.0,1.0989150906816647,0.0819800961387076,1.4743453268915605,0.98828125,8.4
0.8,0.816496580927726,0.8333333333333333,0.9959490740740741,0.010276925925925927,0.019811111111111113,ArticularyWordRecognition,2,10,24.0,11,253,none,0.53,9,144,2.0,,,,,
0.7368421052631579,0.7637626158259734,0.7916666666666667,0.9963831018518517,0.009910629629629629,0.014966666666666672,ArticularyWordRecognition,2,10,24.0,11,253,SMOTE-raw,0.53,9,144,2.0,1.640679038457069,0.19280786628350005,0.490894651782182,,
0.9090909090909091,0.9128709291752769,0.9166666666666667,0.9984085648148148,0.005998777777777777,0.0137,ArticularyWordRecognition,2,10,24.0,11,253,guide=gpf | walk=plain,0.53,9,144,2.0,2.5926036038247844,0.1408610270385351,1.8941808151029857,0.8784722222222222,0.3
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9986979166666667,0.004752629629629629,0.014011111111111108,ArticularyWordRecognition,2,10,24.0,11,253,guide=gpf | walk=aligned,0.53,9,144,2.0,1.811557700702405,0.1297845839059788,1.1412900621853,0.8784722222222222,0.8
0.9565217391304348,0.9574271077563381,0.9583333333333333,1.0,0.004487148148148149,0.012566666666666663,ArticularyWordRecognition,2,10,24.0,11,253,guide=sig | walk=plain,0.53,9,144,2.0,1.1252356542949062,0.07999495900982623,1.3401080597586796,0.790625,0.7
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9997106481481481,0.00351062962962963,0.014255555555555558,ArticularyWordRecognition,2,10,24.0,11,253,guide=sig | walk=aligned,0.53,9,144,2.0,0.9730825481689198,0.07471584508453866,1.5124849427272409,0.790625,1.3
0.9565217391304348,0.9574271077563381,0.9583333333333333,1.0,0.00438,0.020066666666666663,ArticularyWordRecognition,2,10,24.0,11,253,guide=dtw | walk=plain,0.53,9,144,2.0,1.3149994632413833,0.07586112730786443,1.7802403843703085,0.98828125,8.0
0.9565217391304348,0.9574271077563381,0.9583333333333333,0.9988425925925926,0.004147185185185185,0.02,ArticularyWordRecognition,2,10,24.0,11,253,guide=dtw | walk=aligned,0.53,9,144,2.0,1.1902694652654198,0.08592648675492531,1.5795770121375388,0.98828125,8.4
