f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,ref_energy,n_feat,n_channels,length,energy_syn,mmd_syn,disp_ratio,accept,M
0.6,0.6574725612947925,0.7118198874296435,0.9257035647279549,0.17465838574423478,0.1890251572327044,ArrowHead,1,10,10.8,6,59,hybrid GPF-nbrs/raw-walk (M calibrated),0.826,2.5439703687248265,60.0,1.0,251.0,12.583376208208774,0.5372405269637581,1.2255348112446944,0.4609375,1.5999999999999999
0.6,0.6574725612947925,0.7118198874296435,0.9390243902439024,0.17054926624737946,0.19955974842767293,ArrowHead,1,10,10.8,6,59,hybrid GPF-nbrs/raw-walk (M=1),0.826,2.5439703687248265,60.0,1.0,251.0,10.204063957828145,0.6399281109243684,0.3238273636962277,0.3072916666666667,1.0
0.047619047619047616,0.15617376188860607,0.5121951219512195,0.9579737335834896,0.20522777777777776,0.24688679245283018,ArrowHead,1,20,16.2,4,61,none (raw-flat RF),0.826,2.8640927156905036,,,,,,,,
0.047619047619047616,0.15617376188860607,0.5121951219512195,0.9393996247654784,0.2137566037735849,0.2431446540880503,ArrowHead,1,20,16.2,4,61,none,0.826,2.8640927156905036,60.0,1.0,251.0,,,,,
0.5263157894736842,0.6001875879364265,0.675234521575985,0.9191369606003752,0.15771446540880502,0.17484276729559747,ArrowHead,1,20,16.2,4,61,SMOTE-raw,0.826,2.8640927156905036,60.0,1.0,251.0,3.0185445639894333,0.23859605992867017,0.4132366584596579,,
0.047619047619047616,0.15617376188860607,0.5121951219512195,0.924015009380863,0.18399392033542977,0.20320754716981132,ArrowHead,1,20,16.2,4,61,KNNOR-raw (M=1),0.826,2.8640927156905036,60.0,1.0,251.0,7.693005242789766,0.7120612925694342,0.011119167861661363,0.048031496062992125,
0.7076923076923077,0.7431993109253062,0.7727954971857411,0.9585365853658536,0.12835817610062894,0.1667610062893082,ArrowHead,1,20,16.2,4,61,chain-mean-GPF (PSSTO-style),0.826,2.8640927156905036,60.0,1.0,251.0,2.740894725271847,0.3025697601880172,0.251674269980201,,
0.5862068965517241,0.6439209162167846,0.7073170731707317,0.9572232645403377,0.14609811320754718,0.18314465408805033,ArrowHead,1,20,16.2,4,61,KNNOR-GPF (M=1),0.826,2.8640927156905036,60.0,1.0,251.0,4.694979176382832,0.5871355389066736,0.04327794934637964,0.6039603960396039,1.0
0.6333333333333333,0.6807456457050177,0.7317073170731707,0.9585365853658536,0.1379066037735849,0.17632075471698114,ArrowHead,1,20,16.2,4,61,KNNOR-GPF (M=3/2),0.826,2.8640927156905036,60.0,1.0,251.0,4.711594836381709,0.578201809463144,0.05307215817839635,0.61,1.5
0.71875,0.7489830503797116,0.7804878048780488,0.9572232645403377,0.1314194968553459,0.17094339622641513,ArrowHead,1,20,16.2,4,61,KNNOR-GPF (M calibrated),0.826,2.8640927156905036,60.0,1.0,251.0,4.712008330717648,0.57651808917542,0.056600159282470176,0.5350877192982456,1.5999999999999999
0.13333333333333333,0.26841204917549644,0.5288930581613509,0.927016885553471,0.16737620545073376,0.19952830188679244,ArrowHead,1,20,16.2,4,61,hybrid GPF-nbrs/raw-walk (M calibrated),0.826,2.8640927156905036,60.0,1.0,251.0,9.037227229856018,0.6640446218132474,0.19525708986433454,0.13616071428571427,1.5999999999999999
0.0,0.0,0.5,0.951969981238274,0.17697631027253666,0.2142767295597484,ArrowHead,1,20,16.2,4,61,hybrid GPF-nbrs/raw-walk (M=1),0.826,2.8640927156905036,60.0,1.0,251.0,7.488874116593454,0.6055129065930606,0.11381732651643066,0.04765625,1.0
0.75,0.7861369200308858,0.798499061913696,0.9212007504690432,0.1205448637316562,0.10899371069182391,ArrowHead,2,5,5.0,13,52,none (raw-flat RF),0.826,1.2036073943329235,,,,,,,,
0.7654320987654321,0.8070979676940774,0.8088180112570357,0.927579737335835,0.11760450733752621,0.0970125786163522,ArrowHead,2,5,5.0,13,52,none,0.826,1.2036073943329235,60.0,1.0,251.0,,,,,
0.7804878048780488,0.8200123551899478,0.8210131332082552,0.9362101313320825,0.10816635220125785,0.0810377358490566,ArrowHead,2,5,5.0,13,52,SMOTE-raw,0.826,1.2036073943329235,60.0,1.0,251.0,1.9823783821108947,0.11952675739652896,0.7310900054209164,,
0.7560975609756098,0.7998592746771487,0.8011257035647279,0.9290806754221389,0.11306687631027254,0.10616352201257861,ArrowHead,2,5,5.0,13,52,KNNOR-raw (M=1),0.826,1.2036073943329235,60.0,1.0,251.0,5.916092999570857,0.4281853953541801,0.0872822489932878,1.0,
0.7804878048780488,0.8200123551899478,0.8210131332082552,0.9356472795497186,0.10864559748427671,0.10625786163522015,ArrowHead,2,5,5.0,13,52,chain-mean-GPF (PSSTO-style),0.826,1.2036073943329235,60.0,1.0,251.0,2.5098616610764033,0.17047919405037848,0.37153800678953935,,
0.7804878048780488,0.8200123551899478,0.8210131332082552,0.9350844277673546,0.10981457023060795,0.10216981132075473,ArrowHead,2,5,5.0,13,52,KNNOR-GPF (M=1),0.826,1.2036073943329235,60.0,1.0,251.0,3.792059144148382,0.3518844264810229,0.09495428247637534,1.0,1.0
0.7951807228915663,0.8327264832298901,0.8332082551594747,0.9439024390243903,0.1001482180293501,0.08471698113207549,ArrowHead,2,5,5.0,13,52,KNNOR-GPF (M=3/2),0.826,1.2036073943329235,60.0,1.0,251.0,3.2277288009745106,0.2726451432732113,0.16436155254666307,1.0,1.5
