f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,ref_energy,n_feat,n_channels,length,energy_syn,mmd_syn,disp_ratio,accept,M
0.6837387964148528,0.720735164717188,0.759264925880593,0.9764400773682699,0.148787657920311,0.22528992549400711,ItalyPowerDemand,0,10,8.2,4,29,none (raw-flat RF),0.645,1.79518712237169,,,,,,,,
0.5123010130246021,0.5868224420118113,0.6715456276349789,0.9365168411986038,0.21272116402116403,0.26824425008098474,ItalyPowerDemand,0,10,8.2,4,29,none,0.645,1.79518712237169,60.0,1.0,24.0,,,,,
0.6683870967741935,0.7084758178626311,0.7495296704293033,0.935151185457183,0.17300471871288198,0.21191124068675088,ItalyPowerDemand,0,10,8.2,4,29,SMOTE-raw,0.645,1.79518712237169,60.0,1.0,24.0,2.060643810288269,0.1731985804836731,0.3958209180440669,,
0.6518324607329843,0.6953407788101293,0.7407520739834081,0.9337741964730949,0.17452659540006477,0.21473922902494333,ItalyPowerDemand,0,10,8.2,4,29,chain-mean-GPF (PSSTO-style),0.645,1.79518712237169,60.0,1.0,24.0,2.465056352751148,0.20206914141198884,0.1989174400168634,,
0.6658031088082902,0.7064226048377245,0.7485493449385738,0.9387986007223053,0.17499779721412378,0.2194428247489472,ItalyPowerDemand,0,10,8.2,4,29,KNNOR-GPF (M=1),0.645,1.79518712237169,60.0,1.0,24.0,2.1940966698366093,0.1832008705450423,0.26139288723603576,1.0,1.0
0.7035175879396985,0.7366380786483473,0.7699975066866132,0.9547746951357722,0.15554689558363027,0.2004016844833172,ItalyPowerDemand,0,10,8.2,4,29,KNNOR-GPF (M calibrated),0.645,1.79518712237169,60.0,1.0,24.0,2.0016979628844496,0.17433354950455715,0.44116110606989845,1.0,1.5999999999999999
0.7083854818523154,0.7405738399397461,0.7729214832948004,0.9337949740846517,0.15888433214555664,0.18801425332037575,ItalyPowerDemand,0,10,8.2,4,29,hybrid GPF-nbrs/raw-walk (M calibrated),0.645,1.79518712237169,60.0,1.0,24.0,1.5785834293237393,0.12709993894071858,0.7016129381572627,0.453125,1.5999999999999999
0.6605981794538361,0.7022874125987709,0.7456253683303866,0.9360842891034649,0.17698886729294894,0.21975704567541304,ItalyPowerDemand,0,10,8.2,4,29,KNNOR-official-GPF (randmx=1),0.645,1.79518712237169,60.0,1.0,24.0,2.4219098083891275,0.19695723371188367,0.2998010519761139,1.0,1.0
0.6221628838451269,0.671974990306112,0.7241885398250147,0.9381998277347114,0.17985748839218227,0.21760285066407514,ItalyPowerDemand,0,10,8.2,4,29,KNNOR-official-GPF (randmx=M*),0.645,1.79518712237169,60.0,1.0,24.0,3.0913239785149003,0.24901179086595493,0.6428283590386402,1.0,1.5999999999999999
0.65625,0.6988362419217079,0.7427070583435332,0.939178264351663,0.17625770435158192,0.21975380628441857,ItalyPowerDemand,0,10,8.2,4,29,KNNOR-official-raw (randmx=1),0.645,1.79518712237169,60.0,1.0,24.0,2.7165622001477203,0.21659776953789878,0.3559355853455474,1.0,1.0
0.7083854818523154,0.7405738399397461,0.7729214832948004,0.9337949740846517,0.15888433214555664,0.18801425332037575,ItalyPowerDemand,0,10,8.2,4,29,hybrid GPF-nbrs/raw-walk (M raw-calibrated),0.645,1.79518712237169,60.0,1.0,24.0,1.5785834293237357,0.12709993894071858,0.7016129381572629,0.453125,1.6
0.6221628838451269,0.671974990306112,0.7241885398250147,0.9824448071082098,0.15532346398877012,0.24194363459669582,ItalyPowerDemand,0,20,8.2,4,29,none (raw-flat RF),0.645,2.607652172021961,,,,,,,,
0.2980132450331126,0.41844784527012,0.5867503059975521,0.9245659368058389,0.23773736097613649,0.28447359896339486,ItalyPowerDemand,0,20,8.2,4,29,none,0.645,2.607652172021961,60.0,1.0,24.0,,,,,
0.38819875776397517,0.4907457658320445,0.6160184051860919,0.912728364839748,0.2227932836626714,0.27890508584386137,ItalyPowerDemand,0,20,8.2,4,29,SMOTE-raw,0.645,2.607652172021961,60.0,1.0,24.0,2.6812741906186695,0.24379068445951724,0.527706811436563,,
0.3761755485893417,0.48130185966968,0.6121141030871753,0.9143886848905208,0.22455054529748408,0.2707547781017169,ItalyPowerDemand,0,20,8.2,4,29,chain-mean-GPF (PSSTO-style),0.645,2.607652172021961,60.0,1.0,24.0,3.048055767277779,0.28516718293628984,0.2567722662584033,,
0.3639240506329114,0.4716288541696181,0.6082098009882587,0.9092943923115282,0.2295647554259799,0.28111435050210565,ItalyPowerDemand,0,20,8.2,4,29,KNNOR-GPF (M=1),0.645,2.607652172021961,60.0,1.0,24.0,2.8725296227894237,0.29100202677517395,0.17495056434909612,0.90625,1.0
0.4941860465116279,0.5728637972259324,0.6608470465569609,0.925162820919655,0.19581979267897637,0.2517557499190152,ItalyPowerDemand,0,20,8.2,4,29,KNNOR-GPF (M calibrated),0.645,2.607652172021961,60.0,1.0,24.0,2.1403732233875363,0.2052227971484848,0.38186467222217607,0.90625,1.5999999999999999
0.3894080996884735,0.49170707089793736,0.6179563896822159,0.9047592063707935,0.2209765360112299,0.2703628117913832,ItalyPowerDemand,0,20,8.2,4,29,hybrid GPF-nbrs/raw-walk (M calibrated),0.645,2.607652172021961,60.0,1.0,24.0,3.137077482964397,0.26626202271673705,0.4870150350949349,0.453125,1.5999999999999999
0.45901639344262296,0.5457726992801197,0.6462214968946915,0.9245451591942819,0.2068987258395422,0.2577291869128604,ItalyPowerDemand,0,20,8.2,4,29,KNNOR-official-GPF (randmx=1),0.645,2.607652172021961,60.0,1.0,24.0,3.5270587013037638,0.3365929755716557,0.3107414659674393,1.0,1.0
0.5934959349593496,0.649566489673693,0.7076363389092887,0.9449336627529201,0.17241814058956917,0.22873339812115326,ItalyPowerDemand,0,20,8.2,4,29,KNNOR-official-GPF (randmx=M*),0.645,2.607652172021961,60.0,1.0,24.0,4.94231042019813,0.3876170598910855,0.6936071078934648,1.0,1.5999999999999999
0.3572567783094099,0.4663446915020485,0.6072238088761956,0.9106902700333952,0.22853723140049667,0.2780077745383868,ItalyPowerDemand,0,20,8.2,4,29,KNNOR-official-raw (randmx=1),0.645,2.607652172021961,60.0,1.0,24.0,4.4571296692067826,0.4088826272661221,0.25930076215509634,1.0,1.0
0.3894080996884735,0.49170707089793736,0.6179563896822159,0.9047592063707935,0.2209765360112299,0.2703628117913832,ItalyPowerDemand,0,20,8.2,4,29,hybrid GPF-nbrs/raw-walk (M raw-calibrated),0.645,2.607652172021961,60.0,1.0,24.0,3.1370774829644006,0.2662620227167368,0.48701503509493516,0.453125,1.6
0.7990708478513356,0.8157003870953307,0.8314066820798767,0.9816665911117156,0.11504490875715365,0.1813573048266926,ItalyPowerDemand,1,5,4.7,7,26,none (raw-flat RF),0.645,1.459665742345388,,,,,,,,
0.6243386243386243,0.6736454166641369,0.7232365474409538,0.9359785121719026,0.17831878846776805,0.21892128279883383,ItalyPowerDemand,1,5,4.7,7,26,none,0.645,1.459665742345388,60.0,1.0,24.0,,,,,
0.6683544303797468,0.7082758314593539,0.7447130422956616,0.9272311377064538,0.16865935644098906,0.1944574020084224,ItalyPowerDemand,1,5,4.7,7,26,SMOTE-raw,0.645,1.459665742345388,60.0,1.0,24.0,2.9299560412599153,0.24533064443125696,0.2535316208989039,,
0.724390243902439,0.7534769128382997,0.7797837617299062,0.9337061970170906,0.15571284958427817,0.1812601230968578,ItalyPowerDemand,1,5,4.7,7,26,chain-mean-GPF (PSSTO-style),0.645,1.459665742345388,60.0,1.0,24.0,2.4218343385041496,0.20446108279850095,0.27276709014472955,,
0.6512226512226512,0.6947401791075899,0.7359297792284328,0.9214134064705259,0.17703117373933702,0.2064496274700356,ItalyPowerDemand,1,5,4.7,7,26,KNNOR-GPF (M=1),0.645,1.459665742345388,60.0,1.0,24.0,2.88542529835024,0.22773801251750614,0.11229263062965117,1.0,1.0
0.672566371681416,0.7116599948854885,0.7476313522825151,0.9177811021956268,0.17194642047295108,0.19565273728539034,ItalyPowerDemand,1,5,4.7,7,26,KNNOR-GPF (M calibrated),0.645,1.459665742345388,60.0,1.0,24.0,2.729192433579229,0.23118579420196805,0.2771582770982903,0.9285714285714286,2.1999999999999997
0.7019704433497537,0.7351750422912385,0.7642118863049095,0.919681309216193,0.16093496382680056,0.17421768707482993,ItalyPowerDemand,1,5,4.7,7,26,hybrid GPF-nbrs/raw-walk (M calibrated),0.645,1.459665742345388,60.0,1.0,24.0,2.6163234769753103,0.19249923252480305,0.9499554230834297,0.40625,2.1999999999999997
0.6555697823303457,0.69815478272314,0.7378847635885579,0.9173372168578209,0.1777177734585898,0.20638483965014576,ItalyPowerDemand,1,5,4.7,7,26,KNNOR-official-GPF (randmx=1),0.645,1.459665742345388,60.0,1.0,24.0,2.9563069864081424,0.2322116689536453,0.13718924451295927,1.0,1.0
0.6834170854271356,0.7203550543060842,0.7544482977469513,0.9248643788627469,0.16653197278911566,0.19151279559442827,ItalyPowerDemand,1,5,4.7,7,26,KNNOR-official-GPF (randmx=M*),0.645,1.459665742345388,60.0,1.0,24.0,2.809882441270597,0.1872322722864529,1.17921870937989,1.0,2.1999999999999997
0.6486486486486487,0.6926789743934109,0.7339861281109751,0.920593635250918,0.17804643127092107,0.20968577907353417,ItalyPowerDemand,1,5,4.7,7,26,KNNOR-official-raw (randmx=1),0.645,1.459665742345388,60.0,1.0,24.0,3.3053093727487255,0.25937577384943267,0.16332682048499791,1.0,1.0
0.7019704433497537,0.7351750422912385,0.7642118863049095,0.919681309216193,0.16093496382680056,0.17421768707482993,ItalyPowerDemand,1,5,4.7,7,26,hybrid GPF-nbrs/raw-walk (M raw-calibrated),0.645,1.459665742345388,60.0,1.0,24.0,2.6163234769753103,0.19249923252480305,0.9499554230834297,0.40625,2.1999999999999997
0.6135135135135135,0.6652030717800791,0.7212475633528265,0.9829718028922435,0.15133639995680812,0.24099773242630385,ItalyPowerDemand,1,10,8.2,4,29,none (raw-flat RF),0.645,2.3821285969516257,,,,,,,,
0.5207439198855508,0.5933174767689037,0.6735119452377714,0.9385870468591806,0.21644355901090595,0.2723291221250405,ItalyPowerDemand,1,10,8.2,4,29,none,0.645,2.3821285969516257,60.0,1.0,24.0,,,,,
0.5869565217391305,0.6444692989387328,0.7037433700530396,0.9289500128443418,0.20229503293380846,0.24663103336572728,ItalyPowerDemand,1,10,8.2,4,29,SMOTE-raw,0.645,2.3821285969516257,60.0,1.0,24.0,2.9707750559823314,0.2348006978102387,0.45896755623314,,
0.6067114093959731,0.6598660343442451,0.7144589509950587,0.9357046254741073,0.19399800237555337,0.2407482993197279,ItalyPowerDemand,1,10,8.2,4,29,chain-mean-GPF (PSSTO-style),0.645,2.3821285969516257,60.0,1.0,24.0,3.071768438869574,0.2395167129296285,0.22465590894333543,,
